Date/Time,Electricity:Facility [J](RunPeriod),ElectricityPurchased:Facility [J](RunPeriod),ElectricitySurplusSold:Facility [J](RunPeriod),ElectricityNet:Facility [J](RunPeriod),Source:Facility [J](RunPeriod),CO2:Facility [kg](RunPeriod),Electricity:Building [J](RunPeriod),Electricity:Plant [J](RunPeriod),Electricity:HVAC [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Pumps:Electricity [J](RunPeriod),Heating:Electricity [J](RunPeriod),Gas:Facility [J](RunPeriod),Heating:Gas [J](RunPeriod),Gas:Plant [J](RunPeriod),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/07  10:00:00,,,,,,,,,,,,,,,,,,,20917440.468,20917440.468,0.0 
 01/07  11:00:00,,,,,,,,,,,,,,,,,,,20917440.468,20917440.468,0.0 
 01/07  12:00:00,,,,,,,,,,,,,,,,,,,20917440.468,20917440.468,0.0 
 01/07  13:00:00,,,,,,,,,,,,,,,,,,,12782880.306,12782880.306,0.0 
 01/07  14:00:00,,,,,,,,,,,,,,,,,,,12782880.306,12782880.306,0.0 
 01/07  15:00:00,,,,,,,,,,,,,,,,,,,12808949.859703,12808949.859703,0.0 
 01/07  16:00:00,,,,,,,,,,,,,,,,,,,13223880.9265349,13223880.9265349,0.0 
 01/07  17:00:00,,,,,,,,,,,,,,,,,,,13542214.8520617,13542214.8520617,0.0 
 01/07  18:00:00,,,,,,,,,,,,,,,,,,,9138907.14019408,9138907.14019408,0.0 
 01/07  19:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  20:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  21:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  22:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  23:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  24:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
